url_path,views_total,views_unique
/demichie/OpenPDAC-11/blob/github-repo-stats/demichie/OpenPDAC-11/latest-report/report.md,1,1
/demichie/OpenPDAC-11/blob/github-repo-stats/demichie/OpenPDAC-11/latest-report/report.pdf,1,1
