url_path,views_total,views_unique
/demichie/OpenPDAC-11/releases/tag/v1.0.0,3,3
/demichie/OpenPDAC-11,1,1
/demichie/OpenPDAC-11/tags,1,1
/demichie/OpenPDAC-11/tree/main/applications,1,1
/demichie/OpenPDAC-11/tree/main/applications/OpenPDAC,1,1
